id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,paid_price,date,user_key,author_set
67834,47550,19358,1,47.0,2024-09-08 13:06:39.000,"Suite 246 102 Walsh Junction, Helenfort, AZ 06631",47550,Pat Gerlach Jr.,"Suite 246 102 Walsh Junction, Helenfort, AZ 06631",236-235-4306,marcellus.tremblay@emmerich.example,19358,Super Mario Galaxy 2,Alex Ledner,Reference book,Pantheon Books at Random House,1989,47.0,2024-09-08,"marcellus.tremblay@emmerich.example236-235-4306Suite 246 102 Walsh Junction, Helenfort, AZ 06631","('Alex Ledner',)"
62991,46271,19355,2,41.5,2024-10-14 16:46:19.000,,46271,Susanna Wilderman I,"Apt. 677 7035 Grover Shoal, North Santiago, MT 55580",713-118-3788,lynelle@dach.example,19355,The Legend of Zelda: Breath of the Wild,"Alan O'Kon, Amb. Erline Funk",Humor,Unfinished Monument Press,1983,83.0,2024-10-14,"lynelle@dach.example713-118-3788Apt. 677 7035 Grover Shoal, North Santiago, MT 55580","(""Alan O'Kon"", 'Amb. Erline Funk')"
68088,44643,19132,2,70.25,2025-03-28 08:40:38.000,"3570 Kulas Track, New Carie, WA 37270-0647",44643,Mendy Mohr,"3570 Kulas Track, New Carie, WA 37270-0647",314-708-2293,hubert@beier.example,19132,The Wolf of Wall Street,"Karol Mills, Cristie Doyle, Rashida Predovic",Fiction in verse,Mapin Publishing,2021,140.5,2025-03-28,"hubert@beier.example314-708-22933570 Kulas Track, New Carie, WA 37270-0647","('Cristie Doyle', 'Karol Mills', 'Rashida Predovic')"
71908,45140,19386,1,74.5,2025-07-10 02:57:01.000,,45140,Pres. Wesley Hermiston,"3161 Deon Points, Sachikomouth, ND 15267-3361",956.190.9800,retta.gutmann@kling-wuckert.example,19386,The Curious Incident of the Dog in the Night-Time,Mrs. Serafina Mohr,Suspense/Thriller,O'Reilly Media,1981,74.5,2025-07-10,"retta.gutmann@kling-wuckert.example956.190.98003161 Deon Points, Sachikomouth, ND 15267-3361","('Mrs. Serafina Mohr',)"
72804,45425,19382,2,29.75,2024-10-06 11:48:46.000,,45425,Garnet Hettinger,"Apt. 567 5790 Ritchie Extensions, East Jospehville, OR 48529-6739",(364) 717-0188,anderson.gutmann@kuvalis.example,19382,Edna O'Brien,Rebecca Torp,Fanfiction,Voyager Books,1982,59.5,2024-10-06,"anderson.gutmann@kuvalis.example(364) 717-0188Apt. 567 5790 Ritchie Extensions, East Jospehville, OR 48529-6739","('Rebecca Torp',)"
65374,45338,19359,5,5099.0,2024-06-23 14:25:00.000,NULL,45338,Augustine D'Amore,"4533 Buster Springs, Lake Christel, WY 87866",107 379 5267,dean_prohaska@jerde.test,19359,Tiger! Tiger!,Nichole Wiza,Narrative nonfiction,Salt Publishing,2002,25495.0,2024-06-23,"dean_prohaska@jerde.test107 379 52674533 Buster Springs, Lake Christel, WY 87866","('Nichole Wiza',)"
68215,44548,19556,5,29.99,2025-02-10 12:34:19.000,"9777 Bobette Valleys, Ritchiefort, CO 33803-2865",44548,Mrs. Ilona Zulauf,"9777 Bobette Valleys, Ritchiefort, CO 33803-2865",(425) 722-7100,alida@mcdermott.example,19556,Titanic: Music from the Motion Picture,"Elia Bartell, Brice Prohaska MD, Jerald Kreiger",Realistic fiction,Flame Tree Publishing,2011,149.95,2025-02-10,"alida@mcdermott.example(425) 722-71009777 Bobette Valleys, Ritchiefort, CO 33803-2865","('Brice Prohaska MD', 'Elia Bartell', 'Jerald Kreiger')"
65919,46153,19443,1,26.0,2025-01-28 18:11:01.282,,46153,Dwayne Marks,"11013 Hackett Place, Temekaland, TX 89138",886 101 3206,daisey@effertz.test,19443,This Side of Paradise,Odessa Hartmann,Humor,Atlas Press,1978,26.0,2025-01-28,"daisey@effertz.test886 101 320611013 Hackett Place, Temekaland, TX 89138","('Odessa Hartmann',)"
73818,46280,19422,1,30.0,2024-11-01 03:39:54.000,NULL,46280,Renato Nitzsche,"Apt. 197 9953 Cruz Wells, South Dan, MT 55474-9344",181 443 3828,jerald@schultz.test,19422,Once Upon a Time in America,Solange Marks,Fiction narrative,Vintage Books,1982,30.0,2024-11-01,"jerald@schultz.test181 443 3828Apt. 197 9953 Cruz Wells, South Dan, MT 55474-9344","('Solange Marks',)"
73436,44945,19498,1,52.25,2024-11-26 22:21:35.000,,44945,Enoch Jones,"69918 Xavier Port, South Gusland, IN 60187",434.937.3428,harry.koelpin@cronin.example,19498,I Sing the Body Electric,"Elijah Bernhard, Msgr. Frances Fritsch, Rudy Wisozk",Narrative nonfiction,Open University Press,2025,52.25,2024-11-26,"harry.koelpin@cronin.example434.937.342869918 Xavier Port, South Gusland, IN 60187","('Elijah Bernhard', 'Msgr. Frances Fritsch', 'Rudy Wisozk')"
67162,44443,19178,1,38.0,2024-07-20 16:21:42.000,"8453 Raphael Vista, Corwinberg, CO 91587-4060",44443,Dewey Jaskolski,"8453 Raphael Vista, Corwinberg, CO 91587-4060",809.667.3118,patricia.herzog@mohr.example,19178,In Dubious Battle,Elvin Hagenes,Realistic fiction,Etruscan Press,2022,38.0,2024-07-20,"patricia.herzog@mohr.example809.667.31188453 Raphael Vista, Corwinberg, CO 91587-4060","('Elvin Hagenes',)"
72243,45356,19588,1,64.5,2024-11-12 09:38:38.000,,45356,Maira Schamberger I,"Apt. 759 833 Glendora Vista, East Curttown, MI 03009-1088",323-337-3511,anastacia@rau-harber.example,19588,Desperados 2: Cooper's Revenge,Lynn Runte,Historical fiction,Berkley Books,1986,64.5,2024-11-12,"anastacia@rau-harber.example323-337-3511Apt. 759 833 Glendora Vista, East Curttown, MI 03009-1088","('Lynn Runte',)"
71885,46345,18986,1,63.25,2024-05-29 21:14:41.000,,46345,The Hon. Tonita Nader,"Suite 844 9967 Katelin Spurs, Manuelberg, OH 67031-4056",702-393-6528,terrell.abshire@schamberger.example,18986,Come Away with Me,Stephen Goodwin,Suspense/Thriller,Target Books,1979,63.25,2024-05-29,"terrell.abshire@schamberger.example702-393-6528Suite 844 9967 Katelin Spurs, Manuelberg, OH 67031-4056","('Stephen Goodwin',)"
69586,45437,18890,3,69.0,2024-11-03 14:11:52.000,,45437,Caitlyn Nitzsche,"3675 Ledner Meadows, Jeffereyhaven, ME 55426-6908",851-516-2572,evelynn@larson-gorczany.example,18890,Viva la Vida or Death and All His Friends,"Fr. Kacy Reilly, Carisa Blick",Short story,Bison Books,2005,207.0,2024-11-03,"evelynn@larson-gorczany.example851-516-25723675 Ledner Meadows, Jeffereyhaven, ME 55426-6908","('Carisa Blick', 'Fr. Kacy Reilly')"
63230,46533,19294,1,47.5,2024-11-16 10:01:13.138,NULL,46533,Tonda Barrows,"786 Crooks Landing, Dooleyshire, GA 72554",477-615-3024,lowell@wilkinson.test,19294,Catch Me If You Can,Jasper Bogisich,Speech,Athabasca University Press,2022,47.5,2024-11-16,"lowell@wilkinson.test477-615-3024786 Crooks Landing, Dooleyshire, GA 72554","('Jasper Bogisich',)"
68808,44856,19214,1,38.25,2024-09-19 10:23:23.000,,44856,Sharyl Mante Esq.,"26035 Emil Spring, North Shannanfort, WY 01118-8758",904 080 7521,willis_koch@windler.test,19214,F.E.A.R.,Sadye Romaguera,Textbook,Nauka,1994,38.25,2024-09-19,"willis_koch@windler.test904 080 752126035 Emil Spring, North Shannanfort, WY 01118-8758","('Sadye Romaguera',)"
66543,45085,19043,5,20.25,2024-10-26 14:53:44.000,,45085,Kathaleen Boyer DC,"9773 Lueilwitz Lodge, Port Garry, WI 98157-7351",486.252.8344,zachariah@mueller.test,19043,Goodfellas,Belkis Rolfson,Western,Bloodaxe Books,1995,101.25,2024-10-26,"zachariah@mueller.test486.252.83449773 Lueilwitz Lodge, Port Garry, WI 98157-7351","('Belkis Rolfson',)"
70117,47543,19433,3,70.5,2024-10-26 06:37:13.000,NULL,47543,Alfonso Schneider,"43668 Sammy Point, East Kim, AL 04209",503 792 8741,elizabeth.hamill@gutkowski.test,19433,Hearthstone,"Andra Reilly, Keneth Crist",Legend,Focal Press,2009,211.5,2024-10-26,"elizabeth.hamill@gutkowski.test503 792 874143668 Sammy Point, East Kim, AL 04209","('Andra Reilly', 'Keneth Crist')"
62822,46767,19039,2,45.0,2025-02-21 03:12:00.000,"8672 Emanuel Prairie, Parisianville, NV 30251",46767,Columbus Reichert,"8672 Emanuel Prairie, Parisianville, NV 30251",389 835 1710,concetta.schiller@marvin-hegmann.example,19039,Call of Duty: World at War,Tabetha Fisher,Tall tale,Ace Books,2026,90.0,2025-02-21,"concetta.schiller@marvin-hegmann.example389 835 17108672 Emanuel Prairie, Parisianville, NV 30251","('Tabetha Fisher',)"
71190,45220,19106,1,45.0,2025-04-01 08:35:15.000,"Apt. 220 3973 Heathcote Views, Sammiechester, UT 45002-6042",45220,Bernardine Ruecker,"Apt. 220 3973 Heathcote Views, Sammiechester, UT 45002-6042",542-056-2818,madie@abbott-powlowski.example,19106,Nuovo Cinema Paradiso,"Zelma Rempel, Rev. Susanna Christiansen, Jim Renner",Classic,Tate Publishing & Enterprises,2009,45.0,2025-04-01,"madie@abbott-powlowski.example542-056-2818Apt. 220 3973 Heathcote Views, Sammiechester, UT 45002-6042","('Jim Renner', 'Rev. Susanna Christiansen', 'Zelma Rempel')"
68747,44652,18888,1,45.75,2024-09-23 08:06:41.000,,44652,Danial Becker,"20215 Travis Forge, West Estebanburgh, NM 96110-1719",358-214-2222,sulema_hudson@gleason.test,18888,Pokémon Sapphire,Msgr. Sherilyn Reinger,Short story,Manor House Publishing,2019,45.75,2024-09-23,"sulema_hudson@gleason.test358-214-222220215 Travis Forge, West Estebanburgh, NM 96110-1719","('Msgr. Sherilyn Reinger',)"
63181,45576,19196,3,13.25,2024-08-23 09:48:48.000,,45576,Kris Rosenbaum,"Suite 563 3910 Hoppe Row, Elwoodberg, MI 22255",(136) 967-5352,juliann_padberg@mccullough.test,19196,Clouds of Witness,"Tessa Pfeffer DC, Kaci Skiles, Johnnie Hoeger",Crime/Detective,HarperCollins,2002,39.75,2024-08-23,"juliann_padberg@mccullough.test(136) 967-5352Suite 563 3910 Hoppe Row, Elwoodberg, MI 22255","('Johnnie Hoeger', 'Kaci Skiles', 'Tessa Pfeffer DC')"
71332,46631,19128,1,73.5,2025-01-25 12:41:00.000,"48038 Wuckert Estate, Dyanborough, CO 06342",46631,Jamison Jakubowski,"48038 Wuckert Estate, Dyanborough, CO 06342",(803) 285-1340,genie.stanton@satterfield.example,19128,The Needle's Eye,Annabell Block Ret.,Metafiction,Borgo Press,2019,73.5,2025-01-25,"genie.stanton@satterfield.example(803) 285-134048038 Wuckert Estate, Dyanborough, CO 06342","('Annabell Block Ret.',)"
66799,47172,18971,1,53.75,2025-03-21 23:35:40.000,,47172,Prof. Dollie Hegmann,"Apt. 743 33339 Dori Landing, North Elanortown, OR 95080",(102) 154-1137,shaquana@blick.test,18971,Gone Girl,"Augustina Conn, Wilhemina Wehner DC",Humor,Fairview Press,2023,53.75,2025-03-21,"shaquana@blick.test(102) 154-1137Apt. 743 33339 Dori Landing, North Elanortown, OR 95080","('Augustina Conn', 'Wilhemina Wehner DC')"
70991,45407,19174,2,30.0,2024-10-29 19:23:17.000,"Apt. 892 49215 Luettgen Extension, Harveyside, NE 20783",45407,Greta Aufderhar DDS,"Apt. 892 49215 Luettgen Extension, Harveyside, NE 20783",(333) 494-4013,luis.zulauf@hansen-blick.test,19174,Bat Out of Hell,Sung Lindgren,Short story,David & Charles,2016,60.0,2024-10-29,"luis.zulauf@hansen-blick.test(333) 494-4013Apt. 892 49215 Luettgen Extension, Harveyside, NE 20783","('Sung Lindgren',)"
67922,44628,19455,1,17.99,2024-11-20 12:14:42.000,NULL,44628,Rep. Clifford Harber,"Suite 772 3002 Auer Street, South Moseshaven, NV 56883-3942",191 725 9761,pedro@trantow.test,19455,Behold the Man,Christopher Collins,Fiction narrative,Chronicle Books,2026,17.99,2024-11-20,"pedro@trantow.test191 725 9761Suite 772 3002 Auer Street, South Moseshaven, NV 56883-3942","('Christopher Collins',)"
73467,46129,18889,1,75.5,2025-03-21 12:44:47.000,,46129,Chantel Thompson,"1826 Deckow Spurs, West Rodolfoton, UT 02801",505-931-1554,anderson.beier@will.example,18889,Witness for the Prosecution,Jeffrey Cassin,Textbook,Shuter & Shooter Publishers,1924,75.5,2025-03-21,"anderson.beier@will.example505-931-15541826 Deckow Spurs, West Rodolfoton, UT 02801","('Jeffrey Cassin',)"
69336,47342,19523,1,33.0,2024-10-01 02:23:00.000,"Suite 909 874 Fae Light, Joanaburgh, HI 95699-8477",47342,Salvatore Koelpin,"Suite 909 874 Fae Light, Joanaburgh, HI 95699-8477",659-316-4761,latasha_lubowitz@towne.example,19523,Jacob Have I Loved,Prof. Jerlene Hintz,Short story,University of California Press,1977,33.0,2024-10-01,"latasha_lubowitz@towne.example659-316-4761Suite 909 874 Fae Light, Joanaburgh, HI 95699-8477","('Prof. Jerlene Hintz',)"
71873,45955,19314,1,30.75,2025-04-10 07:59:00.000,"Suite 141 98787 Tenesha Plain, Fishermouth, NV 36046",45955,Charleen Walter,,775-964-2631,clifford_greenholt@paucek.example,19314,Princess Mononoke,"Kaci Skiles, Tessa Pfeffer DC, Johnnie Hoeger",Short story,McGraw Hill Financial,1886,30.75,2025-04-10,clifford_greenholt@paucek.example775-964-2631,"('Johnnie Hoeger', 'Kaci Skiles', 'Tessa Pfeffer DC')"
72589,46723,19005,1,36.0,2024-10-25 06:25:08.000,,46723,Barry Effertz,"8418 Riley Field, South Garth, NC 21463",106 882 9541,magaly_johnston@hegmann-dach.test,19005,The Moon by Night,Prof. Anastacia Howe,Historical fiction,University of Alaska Press,1999,36.0,2024-10-25,"magaly_johnston@hegmann-dach.test106 882 95418418 Riley Field, South Garth, NC 21463","('Prof. Anastacia Howe',)"
68811,47036,19173,1,63.0,2024-11-08 03:45:24.000,,47036,Rivka Hermann,"9735 Torp Forest, New Hye, OK 45104-9109",168-440-6433,jasper_casper@oreilly.example,19173,East of Eden,Jesus Thompson,Biography/Autobiography,Shambhala Publications,2021,63.0,2024-11-08,"jasper_casper@oreilly.example168-440-64339735 Torp Forest, New Hye, OK 45104-9109","('Jesus Thompson',)"
65347,45361,18909,1,22.0,2024-10-13 12:17:09.000,,45361,Jeromy Walker,"Suite 694 9810 Benjamin Pine, North Carlo, KY 14660-4882",209-841-4932,issac_lynch@batz-kuhic.example,18909,Room,Adolfo Zemlak MD,Fiction narrative,Fearless Books,2017,22.0,2024-10-13,"issac_lynch@batz-kuhic.example209-841-4932Suite 694 9810 Benjamin Pine, North Carlo, KY 14660-4882","('Adolfo Zemlak MD',)"
64744,46396,18913,2,39.75,2025-01-14 10:40:56.000,,46396,Johnson Gleason,"Suite 791 6039 Rodrigo Fort, Port Isiah, OR 70687",658.963.3344,george@larson-brekke.example,18913,Jesting Pilate,"Maynard Bartoletti Ret., Erick Dooley I, Morton Medhurst",Horror,Dalkey Archive Press,1990,79.5,2025-01-14,"george@larson-brekke.example658.963.3344Suite 791 6039 Rodrigo Fort, Port Isiah, OR 70687","('Erick Dooley I', 'Maynard Bartoletti Ret.', 'Morton Medhurst')"
69255,45474,19085,4,61.25,2025-04-14 06:47:41.000,"Apt. 488 7704 Boehm Trace, Hoppeburgh, NV 03223-7801",45474,Tori Streich,"Apt. 488 7704 Boehm Trace, Hoppeburgh, NV 03223-7801",(192) 039-9734,stefania@herzog-thiel.test,19085,Boston,Louis Ryan,Classic,Da Capo Press,2009,245.0,2025-04-14,"stefania@herzog-thiel.test(192) 039-9734Apt. 488 7704 Boehm Trace, Hoppeburgh, NV 03223-7801","('Louis Ryan',)"
73677,45590,19559,1,67.25,2024-10-05 12:16:58.000,,45590,Corine Ritchie,"Suite 898 561 Roob Light, Lake Reinaldo, KY 90092",457 427 1737,tracey@leuschke.test,19559,Jaws,Chantelle McLaughlin,Suspense/Thriller,Libertas Academica,2015,67.25,2024-10-05,"tracey@leuschke.test457 427 1737Suite 898 561 Roob Light, Lake Reinaldo, KY 90092","('Chantelle McLaughlin',)"
69613,45309,19382,1,30.25,2024-11-16 05:50:16.000,,45309,Gov. Anisa Homenick,"128 Genesis Creek, Clementechester, ID 95908",437.796.3406,saul_doyle@gottlieb.test,19382,Edna O'Brien,Rebecca Torp,Fanfiction,Voyager Books,1982,30.25,2024-11-16,"saul_doyle@gottlieb.test437.796.3406128 Genesis Creek, Clementechester, ID 95908","('Rebecca Torp',)"
67559,44476,19403,1,50.0,2024-08-26 15:42:30.000,,44476,Ike Cummings,"Apt. 745 9389 Pouros Ville, Baileyland, OH 65232-6759",489-561-0392,shaun_marks@weimann.test,19403,Of Human Bondage,Cassi Herman,Folklore,Parragon,1978,50.0,2024-08-26,"shaun_marks@weimann.test489-561-0392Apt. 745 9389 Pouros Ville, Baileyland, OH 65232-6759","('Cassi Herman',)"
73117,46744,19383,1,58.99,2024-09-14 01:01:15.053,,46744,Salvador Spinka,"137 Cesar Park, Buddymouth, VT 91861-9888",485.789.7501,mason_harber@kub.example,19383,Toy Story,"Stefan Carter Esq., Broderick Lebsack",Fanfiction,Darakwon Press,1989,58.99,2024-09-14,"mason_harber@kub.example485.789.7501137 Cesar Park, Buddymouth, VT 91861-9888","('Broderick Lebsack', 'Stefan Carter Esq.')"
73316,46906,19441,2,17.99,2025-08-07 15:43:00.000,,46906,Lavinia Crooks DO,"Suite 994 268 Ruecker Junctions, South Maurohaven, VT 55924",654.478.3580,zachariah_nader@grant.test,19441,Ring of Bright Water,Felix Rice IV,Short story,Simon & Schuster,1973,35.98,2025-08-07,"zachariah_nader@grant.test654.478.3580Suite 994 268 Ruecker Junctions, South Maurohaven, VT 55924","('Felix Rice IV',)"
67199,45827,19009,2,74.0,2025-04-21 16:33:00.000,,45827,Elli Purdy,"Apt. 565 610 Bree Crescent, South Robt, IL 81902-8640",617-269-2782,margo@beer.test,19009,Nine Coaches Waiting,Msgr. Rory Kirlin,Narrative nonfiction,D. Appleton & Company,1992,148.0,2025-04-21,"margo@beer.test617-269-2782Apt. 565 610 Bree Crescent, South Robt, IL 81902-8640","('Msgr. Rory Kirlin',)"
63728,47084,19455,1,14.0,2024-05-19 11:39:50.000,NULL,47084,Dr. Chasidy Lakin,"31121 Gidget Bypass, East Marianaland, WI 23250-8975",(323) 855-9916,noah@durgan-hansen.example,19455,Behold the Man,Christopher Collins,Fiction narrative,Chronicle Books,2026,14.0,2024-05-19,"noah@durgan-hansen.example(323) 855-991631121 Gidget Bypass, East Marianaland, WI 23250-8975","('Christopher Collins',)"
65912,46089,19287,1,39.25,2024-12-22 17:06:06.000,,46089,Thurman Rempel DDS,"Apt. 946 57721 Kohler Brooks, Port Annaside, HI 89995",191.814.9361,marget.oconner@gleason.test,19287,O Pioneers!,"Broderick Lebsack, Stefan Carter Esq.",Fanfiction,Mandrake Press,1995,39.25,2024-12-22,"marget.oconner@gleason.test191.814.9361Apt. 946 57721 Kohler Brooks, Port Annaside, HI 89995","('Broderick Lebsack', 'Stefan Carter Esq.')"
68290,44611,19568,1,49.0,2025-01-27 11:59:37.000,,44611,Jacinto Will,"Suite 284 15465 Clyde Mews, Runtestad, AK 72439",(459) 810-9562,elias.ankunding@kirlin.test,19568,The Legend of Zelda: Twilight Princess,Msgr. Roosevelt Daugherty,Horror,Blue Ribbon Books,2020,49.0,2025-01-27,"elias.ankunding@kirlin.test(459) 810-9562Suite 284 15465 Clyde Mews, Runtestad, AK 72439","('Msgr. Roosevelt Daugherty',)"
68829,46374,18845,2,63.0,2024-09-27 06:49:34.000,,46374,Lashaun Hegmann,"49570 Drew Underpass, Schadenside, GA 84755",628-991-9830,granville_schamberger@thompson.test,18845,Time of our Darkness,Randall Brakus,Western,Book League of America,1991,126.0,2024-09-27,"granville_schamberger@thompson.test628-991-983049570 Drew Underpass, Schadenside, GA 84755","('Randall Brakus',)"
71658,46735,19235,1,67.0,2024-08-25 23:52:22.000,,46735,Analisa Hane,"Suite 260 37234 Schimmel Gardens, North Verdabury, KS 13820-5562",909-780-5838,corrine@vandervort-wiegand.test,19235,Wolfenstein 3D,"Crysta Armstrong, Salvador D'Amore",Comic/Graphic Novel,Bowes & Bowes,2020,67.0,2024-08-25,"corrine@vandervort-wiegand.test909-780-5838Suite 260 37234 Schimmel Gardens, North Verdabury, KS 13820-5562","('Crysta Armstrong', ""Salvador D'Amore"")"
65487,46932,19256,1,63.75,2025-01-21 01:04:10.000,,46932,Mrs. Juli Kiehn,,104-007-0406,carrol@russel-boehm.test,19256,Overwatch,"Everett Heller, Caroline Mayer, Camelia Huels",Mythopoeia,Parachute Publishing,1987,63.75,2025-01-21,carrol@russel-boehm.test104-007-0406,"('Camelia Huels', 'Caroline Mayer', 'Everett Heller')"
66446,45631,19169,1,70.0,2024-09-10 00:39:00.000,NULL,45631,Emerald Wisozk,"62801 Ruben Villages, Ferdinandburgh, KS 65210",531.675.6228,issac@block-becker.example,19169,Command & Conquer: Red Alert 2 - Yuris Revenge,Stasia Hoppe,Fantasy,George Routledge & Sons,1980,70.0,2024-09-10,"issac@block-becker.example531.675.622862801 Ruben Villages, Ferdinandburgh, KS 65210","('Stasia Hoppe',)"
66301,45385,19588,1,65.0,2025-03-10 06:28:48.000,,45385,Eliseo Kutch,"507 Sidney Mission, East Lula, AR 90860",725.335.5987,barrie.feil@mills-orn.example,19588,Desperados 2: Cooper's Revenge,Lynn Runte,Historical fiction,Berkley Books,1986,65.0,2025-03-10,"barrie.feil@mills-orn.example725.335.5987507 Sidney Mission, East Lula, AR 90860","('Lynn Runte',)"
73769,44634,19475,2,42.75,2025-03-06 01:17:06.000,"776 Legros Track, West Deanland, IN 74715",44634,Sen. Osvaldo Bartoletti,"776 Legros Track, West Deanland, IN 74715",790.882.1412,vito.runolfsson@sawayn-bechtelar.example,19475,Apocalypse Now,"Carlos Hansen, Armando Sipes DDS",Folklore,Leafwood Publishers,1863,85.5,2025-03-06,"vito.runolfsson@sawayn-bechtelar.example790.882.1412776 Legros Track, West Deanland, IN 74715","('Armando Sipes DDS', 'Carlos Hansen')"
64016,45281,19121,2,73.25,2024-11-28 03:45:09.000,NULL,45281,Darlena Boyle,"4633 McGlynn Prairie, East Bernieceville, AL 93962",559.462.5424,anthony@swift-farrell.example,19121,The Legend of Zelda: Skyward Sword,Patience Kautzer,Legend,Voyager Books,1997,146.5,2024-11-28,"anthony@swift-farrell.example559.462.54244633 McGlynn Prairie, East Bernieceville, AL 93962","('Patience Kautzer',)"
71876,45238,19180,1,42.5,2024-10-17 11:40:15.000,NULL,45238,Jewel Berge,"Suite 470 2735 Schoen Cliffs, Marceneshire, MD 89714-3447",477 440 2085,lucas.wunsch@thiel.example,19180,The Green Mile,"Darnell Lakin, Tandra Ebert",Fanfiction,Schocken Books,1992,42.5,2024-10-17,"lucas.wunsch@thiel.example477 440 2085Suite 470 2735 Schoen Cliffs, Marceneshire, MD 89714-3447","('Darnell Lakin', 'Tandra Ebert')"
70984,44768,19283,1,17.0,2025-09-06 14:05:28.000,,44768,Hyman Kihn,"4696 Austin Avenue, Lemuelchester, SD 81080-9008",309-207-3060,deedra@kuhic.example,19283,Fortnite,Sung Lindgren,Science fiction,UCL Press,1978,17.0,2025-09-06,"deedra@kuhic.example309-207-30604696 Austin Avenue, Lemuelchester, SD 81080-9008","('Sung Lindgren',)"
